,Date,Item,Size,Brand,Color,Design,Style,Qty,Department,Product Category,product,size
3597,10-03-2016,IKAT BLOCKS COTT. BLUE SMALL,45 X 45( 4 PCS),JAIPUR MODERN,BLUE SMALL,IKAT,IKAT BLOCKS,1,UNISEX,KITCHEN,NAPKIN,45 X 45
3598,10-03-2016,GRIGRI KEY RING ASSORTED BLACK PINK 8100041,FS,JOLI,BLACK PINK,STRINGY,GRIGRI KEY RING,1,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
3599,10-03-2016,BJ BRAIDED COTTON BURGUNDY 8100074,FS,JOLI,BURGUNDY,BJ,BJ,1,WOMEN,ACCESSORIES,BAG,FREE SIZE
3600,10-03-2016,SADA 16  100% Cotton NATURAL 4000487,L,INJIRI C,NATURAL,Ikhat gather shirt,SADA 16,1,WOMEN,CLOTHS,SHIRT,LARGE
3601,10-03-2016,GOYAL CASHMERE STRIPE(MERINO WOOL) GOYAL CASHMERE STRIPE(MERINO WOOL) CAMEL 7001481,90 X 180,JAIPUR MODERN,Camel,LEOPARD BORDER,GOYAL CASHMERE STRIPE(MERINO W,1,WOMEN,CLOTHS,SCARF,90 X 180
3602,10-03-2016,ROLLON BOTTLE CN PARFU DE MATIN 8610014,6 ML,JAIPUR FRAGRANCES,PARFU DE MATIN,ATTAR,ROLLON BOTTLE,1,UNISEX,HEALTH CARE,ROLLON,6 ML
3603,10-03-2016,ROLLON BOTTLE CN FRAG DE JAIPUR 8610010,6 ML,JAIPUR FRAGRANCES,FRAG DE JAIPUR,ATTAR,ROLLON BOTTLE,1,UNISEX,HEALTH CARE,ROLLON,6 ML
3604,10-03-2016,ROLLON BOTTLE CN PARFU DE MATIN 8610014,6 ML,JAIPUR FRAGRANCES,PARFU DE MATIN,ATTAR,ROLLON BOTTLE,1,UNISEX,HEALTH CARE,ROLLON,6 ML
3605,11-03-2016,GRIGRI KEY RING ASSORTED FUSCHIA 8100036,FS,JOLI,FUSCHIA,GANESH,GRIGRI KEY RING,1,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
3606,11-03-2016,ANGOOR DANGLER ASSORTED RED 8100044,FS,JOLI,RED,ANGOOR,ANGOOR DANGLER,1,UNISEX,ACCESSORIES,DANGLER,FREE SIZE
3607,11-03-2016,MW-18  100 % cotton khadi INDIGO 4000480,XS,INJIRI C,INDIGO,trouser,MW-18,1,WOMEN,CLOTHS,TROUSER,XS
3608,11-03-2016,tassel GOLD GOLD tassel GOLD 95000188,FS,DIANE SINGH,tassel GOLD,tassel GOLD,tassel GOLD,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
3609,12-03-2016,RB17151041632 RB-17/A5- BLACKCARD - CY+SO PLAIN - PACK OF 2,64,RUBBERBAND,RB-17/A5- BLACKCARD - CY+SO PL,ATTAR,RB17151041632,1,WELLNESS,CLOTHS,STATIONARY,64
3610,12-03-2016,MULTI LEATHER BLACK  BLUE GREEN 8100069,FS,JOLI,BLACK  BLUE GREEN,HAAT KA,MULTI,1,UNISEX,ACCESSORIES,WALLET,FREE SIZE
3611,12-03-2016,GHUNGROO BEADED SILVER NEON PINK & INDIGO 8100118,FS,JOLI,NEON PINK & INDIGO,GHUNGROO,GHUNGROO,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
3612,13-03-2016,FUR-ASMAANI-035A   khadi NATURAL 4000618,70 by 90,INJIRI C,NATURAL,cotton handwoven,FUR-ASMAANI-035A,1,HOME,BEDROOM,QUILT,70 X 90
3613,13-03-2016,TOTES BIG DURRI COTT LEATHER BURGUNDY 8100029,FS,JOLI,BURGUNDY,DHURRI,TOTES BIG,1,UNISEX,ACCESSORIES,BAG,FREE SIZE
3614,13-03-2016,CUT OUT/CRP/1/ROB/9  100% SILK WIN11011D238,M,11.11,WIN,100% SILK,CUT OUT/CRP/1/ROB/9,1,WOMEN,CLOTHS,DRESS,MEDIUM
3615,13-03-2016,RS009BL,FS,ZARiiN,NATURAL,THE SHOWSTOPPER,RS009BL,1,WOMEN,ACCESSORIES,RINGS,FREE SIZE
3616,13-03-2016,GRADED OMBRE DYED BLENDS INDIGOS 140116,70 X 180,INDIGOS OF INDIA,INDIGOS,DIP DYED BLEND MODAL,GRADED OMBRE DYED,1,UNISEX,CLOTHS,SCARF,70 X 180
3617,13-03-2016,REBARI-33  100% Cotton WHITE 4000473,XS,INJIRI C,WHITE,JODHPUR COAT,REBARI-33,1,WOMEN,CLOTHS,JACKET,XS
3618,13-03-2016,BEADED LINE BORDER MERINO WOOL ECRU 7001365,180 x 70,JAIPUR MODERN,ECRU,MERINO WOOL,BEADED LINE BORDER,1,WOMEN,CLOTHS,SCARF,180 x 70
3619,13-03-2016,GOYAL CASHMERE (MERINO WOOL) BLENDS LIGHT GREY 7001444,70 X 180,JAIPUR MODERN,LIGHT GREY,LEOPARD BORDER,GOYAL CASHMERE (MERINO WOOL),1,WOMEN,CLOTHS,SCARF,70 X 180
3620,13-03-2016,SMOKING PANT PANTS VIOLET,S,OH LA LA,VIOLET,PANTS,SMOKING PANT,1,WOMEN,CLOTHS,PANTS,SMALL
3621,13-03-2016,SS 14_21  100%COTTON NATURAL 4000429,M,INJIRI C,NATURAL,jodhpur kamiz,SS 14_21,1,WOMEN,CLOTHS,SHIRT,MEDIUM
3622,13-03-2016,"SS14_40  50% Silk, 50% Cotton NATURAL 4000494",S,INJIRI C,NATURAL,sada paijama,SS14_40,1,WOMEN,CLOTHS,PAIJAMA,SMALL
3623,13-03-2016,HANUMAN PRINTED PAPER NA 860004,FS,Design Fly,NATURAL,HANUMAN,HANUMAN,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3624,14-03-2016,asmaani-07   100 % silk bandi (Long) 4000246,XS,INJIRI C,bandi (Long),100 % silk,asmaani-07,1,WOMEN,CLOTHS,TOP,XS
3625,14-03-2016,SADA-101  100% Cotton NATURAL ECRU 4000323,S,INJIRI C,NATURAL ECRU,Baniyan,SADA-101,1,WOMEN,CLOTHS,TOP,SMALL
3626,14-03-2016,REBARI-49  100% Cotton NATURAL 4000536,S,INJIRI C,NATURAL,Slip,REBARI-49,1,WOMEN,ACCESSORIES,SLIP,SMALL
3627,14-03-2016,SS14_20  100% cotton NATURAL 4000592,L,INJIRI C,NATURAL,pleated chemise,SS14_20,1,WOMEN,CLOTHS,DRESS,LARGE
3628,14-03-2016,IKAT BLOCKS COTT. PINK SMALL,45 X 45( 4 PCS),JAIPUR MODERN,PINK SMALL,IKAT,IKAT BLOCKS,1,UNISEX,KITCHEN,NAPKIN,45 X 45
3629,14-03-2016,GRIGRI KEY RING ASSORTED FUSCHIA 8100036,FS,JOLI,FUSCHIA,GANESH,GRIGRI KEY RING,1,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
3630,14-03-2016,BKT295A15 CN BLACK IVORY 8620022,M,BODICE,BLACK IVORY,QUARTER CONTRAST,BKT295A15,1,WOMEN,CLOTHS,SHIRT,MEDIUM
3631,14-03-2016,Jovain  CRP  35  ROB  9  100% Silk  RED1101165,M,11.11,RED,100% SILK,Jovain  CRP  35  ROB  9,1,WOMEN,CLOTHS,DRESS,MEDIUM
3632,14-03-2016,DAPPER/KMW/21/STA/6+KMW/21  100% WOOL NAA11011A288,FS,11.11D,NAA,100% Wool,DAPPER/KMW/21/STA/6+KMW/21,1,WOMEN,CLOTHS,DRESS,FREE SIZE
3633,14-03-2016,GRIGRI KEY RING ASSORTED BLACK PINK 8100041,FS,JOLI,BLACK PINK,STRINGY,GRIGRI KEY RING,1,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
3634,15-03-2016,CHOTI BRAIDED COTTON CYAN BLUE & NAVY 8100127,FS,JOLI,CYAN BLUE & NAVY,CHOTI,CHOTI,1,WOMEN,ACCESSORIES,CLUTCH,FREE SIZE
3635,15-03-2016,core-neelgar-108-BLACK  100% cotton handwoven NATURAL 4000544,FS,INJIRI C,NATURAL,Catherine dress,core-neelgar-108-BLACK,1,WOMEN,CLOTHS,DRESS,FREE SIZE
3636,15-03-2016,CHINDI BRAIDED COTTON NEON ORANGE & GREY 8100121,FS,JOLI,NEON ORANGE & GREY,CHINDI,CHINDI,1,WOMEN,ACCESSORIES,CLUTCH,FREE SIZE
3637,16-03-2016,REBARI-50 SHORT  50% Silk 50% Cotton NATURAL ECRU 4000303,S,INJIRI C,NATURAL ECRU,PRAKASH KAMIZ,REBARI-50 SHORT,1,WOMEN,CLOTHS,SHIRT,SMALL
3638,16-03-2016,ROUND NECK  100% COTTON CORAL 7000575,M,JAIPUR MODERN,CORAL,100% COTTON,ROUND NECK,1,MEN,CLOTHS,T-SHIRTS,MEDIUM
3639,16-03-2016,ROUND NECK  100% COTTON PALE GREY 7000583,M,JAIPUR MODERN,PALE GREY,100% COTTON,ROUND NECK,1,MEN,CLOTHS,T-SHIRTS,MEDIUM
3640,16-03-2016,CLAMP IKAT  100%COTTON GREY,150 X 250,JAIPUR MODERN,GREY,CHEVRON,CLAMP IKAT,1,HOME,HOME DECOR,TABLE COVER,150 X 250
3641,16-03-2016,BJ BRAIDED COTTON BURGUNDY 8100074,FS,JOLI,BURGUNDY,BJ,BJ,1,WOMEN,ACCESSORIES,BAG,FREE SIZE
3642,16-03-2016,BJ BRAIDED COTTON TURQOISE 8100075,FS,JOLI,TURQOISE,BJ,BJ,1,WOMEN,ACCESSORIES,BAG,FREE SIZE
3643,16-03-2016,BJ BRAIDED COTTON NEON YELLOW 8100080,FS,JOLI,NEON YELLOW,BJ,BJ,1,WOMEN,ACCESSORIES,BAG,FREE SIZE
3644,16-03-2016,BJ BRAIDED COTTON RED 8100107,FS,JOLI,RED,BJ,BJ,1,WOMEN,ACCESSORIES,BAG,FREE SIZE
3645,16-03-2016,WOOL WOOL HOT PINK 7001466,75 X 180,JAIPUR MODERN,HOT PINK,D- BORDER,WOOL,1,WOMEN,CLOTHS,SCARF,75 X 180
3646,16-03-2016,ROLLON BOTTLE CN ROSE 8610008,6 ML,JAIPUR FRAGRANCES,ROSE,ATTAR,ROLLON BOTTLE,2,UNISEX,HEALTH CARE,ROLLON,6 ML
3647,16-03-2016,ROLLON BOTTLE CN FRAG DE JAIPUR 8610010,6 ML,JAIPUR FRAGRANCES,FRAG DE JAIPUR,ATTAR,ROLLON BOTTLE,1,UNISEX,HEALTH CARE,ROLLON,6 ML
3648,16-03-2016,ROLLON BOTTLE CN ZEPHYR 8610011,6 ML,JAIPUR FRAGRANCES,ZEPHYR,ATTAR,ROLLON BOTTLE,1,UNISEX,HEALTH CARE,ROLLON,6 ML
3649,16-03-2016,FW15 - J2Mirzai Coat1200112,M,RASHMIVARMA,NAVY,Mirzai Coat,FW15 - J2,1,WOMEN,CLOTHS,COAT,MEDIUM
3650,16-03-2016,IKAT BLOCKS COTT. PINKS,180 X 180,JAIPUR MODERN,PINKS,IKAT,IKAT BLOCKS,1,UNISEX,HOME DECOR,TABLE COVER,180 X 180
3651,16-03-2016,RB06161036601 RB-06/A6 PU - BLACK - YELLOW - PLAIN,208,RUBBERBAND,RB-06/A6 PU - BLACK - YELLOW -,ATTAR,RB06161036601,1,WELLNESS,CLOTHS,STATIONARY,208
3652,16-03-2016,CLAMP DYED 100% COTTON   BLUE 7000782,7 INCH 200 PAGES,JAIPUR MODERN,BLUE,ECLIPSE CLAMP,CLAMP DYED,1,UNISEX,STATIONARY,NOTEBOOK,7 INCH 200 PAGES
3653,16-03-2016,CLAMP DYED 100% COTTON   ORANGE 7000783,7 INCH 200 PAGES,JAIPUR MODERN,orange,STEPS CLAMP,CLAMP DYED,1,UNISEX,STATIONARY,NOTEBOOK,7 INCH 200 PAGES
3654,16-03-2016,SADA-45  100% cotton NATURAL 4000511,FS,INJIRI C,NATURAL,scarf,SADA-45,1,WOMEN,CLOTHS,SCARF,FREE SIZE
3655,16-03-2016,SS14_60  100% cotton NATURAL 4000583,M,INJIRI C,NATURAL,jamdani choga,SS14_60,1,WOMEN,CLOTHS,TOP,MEDIUM
3656,16-03-2016,FUR REBARI-11   khadi NATURAL 4000642,84 by 42,INJIRI C,NATURAL,WOOL,FUR REBARI-11,1,HOME,CLOTHS,SHAWL,84 by 42
3657,16-03-2016,ROLLON BOTTLE CN FRAG DE JAIPUR 8610010,6 ML,JAIPUR FRAGRANCES,FRAG DE JAIPUR,ATTAR,ROLLON BOTTLE,2,UNISEX,HEALTH CARE,ROLLON,6 ML
3658,16-03-2016,ROLLON BOTTLE CN ZEPHYR 8610011,6 ML,JAIPUR FRAGRANCES,ZEPHYR,ATTAR,ROLLON BOTTLE,7,UNISEX,HEALTH CARE,ROLLON,6 ML
3659,16-03-2016,GOLD PLATED  BRASS KN0259600056,FS,KICHU,KE026,CHOKE SLEEK,GOLD PLATED,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
3660,16-03-2016,SURYANAMASKAR PRINTED PAPER YELLOW 860007,FS,Design Fly,YELLOW,SURYANAMASKAR,SURYANAMASKAR,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3661,17-03-2016,CIRCLES COTTON VOILE BLUE 7001355,180 x 70,JAIPUR MODERN,BLUE,CLAMP DYED,CIRCLES,1,UNISEX,CLOTHS,SCARF,180 x 70
3662,17-03-2016,POUCH   EMB COTTON LEATHER CAMEL 8100023,FS,JOLI,Camel,TARA,POUCH,1,UNISEX,ACCESSORIES,BAG,FREE SIZE
3663,17-03-2016,NAMASTE PRINTED PAPER NA 860001,FS,Design Fly,NATURAL,NAMASTE,NAMASTE,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3664,17-03-2016,NATRAJ PRINTED PAPER NA 860005,FS,Design Fly,NATURAL,NATRAJ,NATRAJ,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3665,17-03-2016,SURYANAMASKAR PRINTED PAPER RED 860006,FS,Design Fly,RED,SURYANAMASKAR,SURYANAMASKAR,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3666,17-03-2016,SURYANAMASKAR PRINTED PAPER YELLOW 860007,FS,Design Fly,YELLOW,SURYANAMASKAR,SURYANAMASKAR,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3667,17-03-2016,asmaani-35  100 % silk silk round bottom chemise 4000292,M,INJIRI C,silk round bottom chemise,100 % silk,asmaani-35,1,WOMEN,ACCESSORIES,SLIP,MEDIUM
3668,17-03-2016,asmaani-38  100% handloom cotton NATURAL 4000501,FS,INJIRI C,NATURAL,rumal,asmaani-38,1,WOMEN,CLOTHS,SCARF,FREE SIZE
3669,17-03-2016,GHUNGROO BEADED SILVER NEON YELLOW MT 8100131,FS,JOLI,NEON YELLOW MT,GHUNGROO,GHUNGROO,1,WOMEN,CLOTHS,NECKLACE & PENDANT,FREE SIZE
3670,17-03-2016,GHUNGROO BEADED SILVER BLUE MT 8100132,FS,JOLI,BLUE MT,GHUNGROO,GHUNGROO,1,WOMEN,CLOTHS,NECKLACE & PENDANT,FREE SIZE
3671,17-03-2016,NATRAJ PRINTED PAPER NA 860005,FS,Design Fly,NATURAL,NATRAJ,NATRAJ,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3672,17-03-2016,SURYANAMASKAR PRINTED PAPER YELLOW 860007,FS,Design Fly,YELLOW,SURYANAMASKAR,SURYANAMASKAR,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3673,17-03-2016,FATIMA BANGLE  NEO GREEN 9100060,FS,DORA,GREEN,SEE THROUGH,FATIMA BANGLE,1,WOMEN,ACCESSORIES,BANGLES,FREE SIZE
3674,17-03-2016,FATIMA BANGLE  NEO OFFWHITE 9100065,FS,DORA,OFFWHITE,SEE THROUGH,FATIMA BANGLE,1,WOMEN,ACCESSORIES,BANGLES,FREE SIZE
3675,17-03-2016,tassel SILVER SILVER tassel SILVER 95000187,FS,DIANE SINGH,tassel SILVER,tassel SILVER,tassel SILVER,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
3676,17-03-2016,BLOCK PRINTED LEOPARD SKIN ELECTRIC BLUE 701729,FS,JAIPUR MODERN,ELECTRIC BLUE,LEOPARD,BLOCK PRINTED,1,WOMEN,ACCESSORIES,POUCH,FREE SIZE
3677,17-03-2016,RB17151130622  CRAFT CARD NATURAL RULED,64,RUBBERBAND,NATURAL RULED,REGULAR,RB17151130622,1,WELLNESS,CLOTHS,STATIONARY,64
3678,17-03-2016,ORIGAMI COTT. 20S WHITE - INDIGO,170 BY 170,JAIPUR MODERN,WHITE - INDIGO,CLAMP DYEING,ORIGAMI,1,UNISEX,HOME DECOR,TABLE COVER,170 X 170
3679,17-03-2016,CLAMP 20s  100%COTTON GREEN INDIGO,250 X 225,JAIPUR MODERN,GREEN INDIGO,INVERTED CHEVRON,CLAMP 20s,1,HOME,BEDROOM,BED COVER,250 X 225
3680,17-03-2016,CLAMP DYED 100% COTTON INDIGO 7001725,MEDIUM,JAIPUR MODERN,INDIGO,STRIPES,CLAMP DYED,1,MEN,CLOTHS,T-SHIRTS,MEDIUM
3681,17-03-2016,CHINDI BRAIDED COTTON NEON YELLOW  MIX 8100122,FS,JOLI,NEON YELLOW  MIX,CHINDI,CHINDI,1,WOMEN,ACCESSORIES,CLUTCH,FREE SIZE
3682,17-03-2016,COTT CHAMBRAY RED SALVAGE  COTT CHAMBRAY RED SALVAGE INDIGO 1400085,60 X 200,INDIGOS OF INDIA,INDIGO,DIAGONAL CHECKS,COTT CHAMBRAY RED SALVAGE,1,UNISEX,CLOTHS,SCARF,60 X 200
3683,17-03-2016,GHUNGROO BEADED SILVER NEON YELLOW & INDIGO 8100116,FS,JOLI,NEON YELLOW & INDIGO,GHUNGROO,GHUNGROO,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
3684,17-03-2016,DHANYAWAD PRINTED PAPER NA 860002,FS,Design Fly,NATURAL,DHANYAWAD,DHANYAWAD,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3685,17-03-2016,ABHINANDAN PRINTED PAPER NA 860003,FS,Design Fly,NATURAL,ABHINANDAN,ABHINANDAN,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3686,17-03-2016,GOLDEN SPARROW PRINTED PAPER WHITE 860008,FS,Design Fly,WHITE,GOLDEN SPARROW,GOLDEN SPARROW,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3687,17-03-2016,CHAI PRINTED PAPER NA 860010,FS,Design Fly,NATURAL,CHAI,CHAI,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3688,17-03-2016,ROLLON BOTTLE CN ROSE 8610008,6 ML,JAIPUR FRAGRANCES,ROSE,ATTAR,ROLLON BOTTLE,-1,UNISEX,HEALTH CARE,ROLLON,6 ML
3689,17-03-2016,ROLLON BOTTLE CN ZEPHYR 8610011,6 ML,JAIPUR FRAGRANCES,ZEPHYR,ATTAR,ROLLON BOTTLE,1,UNISEX,HEALTH CARE,ROLLON,6 ML
3690,17-03-2016,RSM001 AR 925 SILVER mughal style  95W0234,55,DIANE SINGH,SILVER 55,mughal style,RSM001 AR,1,WOMEN,ACCESSORIES,RINGS,55
3691,18-03-2016,RSM001 GP 925 SILVER mughal style  95W0237,54,DIANE SINGH,GOLD 54,mughal style,RSM001 GP,1,WOMEN,ACCESSORIES,RINGS,54
3692,18-03-2016,BRM004 AR 925 SILVER mughal style 95W0271,FS,DIANE SINGH,LABRADORITE,mughal style,BRM004 AR,1,WOMEN,ACCESSORIES,BRACELETTES,FREE SIZE
3693,18-03-2016,GHUNGROO BEADED SILVER BLACK 8100115,FS,JOLI,BLACK,GHUNGROO,GHUNGROO,1,WOMEN,CLOTHS,NECKLACE & PENDANT,FREE SIZE
3694,18-03-2016,GHUNGROO BEADED SILVER MAROON MT 8100134,FS,JOLI,MAROON MT,GHUNGROO,GHUNGROO,1,WOMEN,CLOTHS,NECKLACE & PENDANT,FREE SIZE
3695,18-03-2016,ROLLON BOTTLE CN ADONIS 8610013,6 ML,JAIPUR FRAGRANCES,ADONIS,ATTAR,ROLLON BOTTLE,1,UNISEX,HEALTH CARE,ROLLON,6 ML
3696,18-03-2016,ROLLON BOTTLE CN YASMIN 8610009,6 ML,JAIPUR FRAGRANCES,YASMIN,ATTAR,ROLLON BOTTLE,1,UNISEX,HEALTH CARE,ROLLON,6 ML
3697,19-03-2016,PRINTED  100% COTTON   INDIGO 7000777,6 INCHES 200 PAGES,JAIPUR MODERN,INDIGO,TRIPOLKA,PRINTED,1,UNISEX,STATIONARY,HANDBOOK STATIONARY,6 INCHES 200 PAGES
3698,19-03-2016,IKAT WEAVE 100% COTTON   INDIGO 7000779,6 INCHES 200 PAGES,JAIPUR MODERN,INDIGO,BIRD EYE,IKAT WEAVE,1,UNISEX,STATIONARY,HANDBOOK STATIONARY,6 INCHES 200 PAGES
3699,19-03-2016,WOVEN 100% COTTON   NATURAL GREY 7000781,7 INCH 200 PAGES,JAIPUR MODERN,NATURAL GREY,STRIPES,WOVEN,1,UNISEX,STATIONARY,NOTEBOOK,7 INCH 200 PAGES
3700,19-03-2016,MADHURAI BLEND  BOX NATURAL,100 G,3 CLIVE ROAD,NATURAL,LOOSE LEAF,MADHURAI BLEND,1,UNISEX,KITCHEN,TEA,100 gm
3701,19-03-2016,KASHMIRI KAHWA  BOX NATURAL,100 G,3 CLIVE ROAD,NATURAL,LOOSE LEAF,KASHMIRI KAHWA,1,UNISEX,KITCHEN,TEA,100 gm
3702,19-03-2016,DIWALI BLEND  BOX NATURAL,100 G,3 CLIVE ROAD,NATURAL,LOOSE LEAF,DIWALI BLEND,1,UNISEX,KITCHEN,TEA,100 gm
3703,19-03-2016,"NEELGAR-33  50% Cotton, 50% Silk NATURAL 4000566",M,INJIRI C,NATURAL,bandhani dress,NEELGAR-33,1,WOMEN,CLOTHS,DRESS,MEDIUM
3704,19-03-2016,SS14_37  100% cotton NATURAL 4000587,M,INJIRI C,NATURAL,mul mul gather choga,SS14_37,1,WOMEN,CLOTHS,TOP,MEDIUM
3705,19-03-2016,LUNGI CHX Y DYED WOVEN BLUE GREEN 8100053,FS,JOLI,BLUE GREEN,LUNGI,LUNGI CHX,1,UNISEX,ACCESSORIES,BAG,FREE SIZE
3706,19-03-2016,COTTON VOILE  COTTON VOILE INDIGO ECRU 1400083,M,INDIGOS OF INDIA,INDIGO ECRU,POLKA SQUARE,COTTON VOILE,1,MEN,CLOTHS,BOXERS,MEDIUM
3707,19-03-2016,NAMASTE PRINTED PAPER NA 860001,FS,Design Fly,NATURAL,NAMASTE,NAMASTE,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3708,19-03-2016,DHANYAWAD PRINTED PAPER NA 860002,FS,Design Fly,NATURAL,DHANYAWAD,DHANYAWAD,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3709,19-03-2016,ABHINANDAN PRINTED PAPER NA 860003,FS,Design Fly,NATURAL,ABHINANDAN,ABHINANDAN,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3710,19-03-2016,HANUMAN PRINTED PAPER NA 860004,FS,Design Fly,NATURAL,HANUMAN,HANUMAN,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3711,19-03-2016,NATRAJ PRINTED PAPER NA 860005,FS,Design Fly,NATURAL,NATRAJ,NATRAJ,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3712,19-03-2016,GOLDEN SPARROW PRINTED PAPER WHITE 860008,FS,Design Fly,WHITE,GOLDEN SPARROW,GOLDEN SPARROW,2,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3713,19-03-2016,GOLDEN SPARROW PRINTED PAPER BLUE 860009,FS,Design Fly,BLUE,GOLDEN SPARROW,GOLDEN SPARROW,2,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3714,19-03-2016,CHAI PRINTED PAPER NA 860010,FS,Design Fly,NATURAL,CHAI,CHAI,1,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
3715,19-03-2016,PASH CLAMP DYED  100% CASHMERE  NATURAL - ORANGE GREY,180 x 70,JAIPUR MODERN,NATURAL - ORANGE GREY,CLAMP STEPS,PASH CLAMP DYED,1,UNISEX,CLOTHS,SCARF,180 x 70
3716,19-03-2016,ROLLON BOTTLE CN WINSOME 8610012,6 ML,JAIPUR FRAGRANCES,WINSOME,ATTAR,ROLLON BOTTLE,1,UNISEX,HEALTH CARE,ROLLON,6 ML
3717,19-03-2016,ROLLON BOTTLE CN ADONIS 8610013,6 ML,JAIPUR FRAGRANCES,ADONIS,ATTAR,ROLLON BOTTLE,1,UNISEX,HEALTH CARE,ROLLON,6 ML
3718,19-03-2016,ROLLON BOTTLE CN PARFU DE MATIN 8610014,6 ML,JAIPUR FRAGRANCES,PARFU DE MATIN,ATTAR,ROLLON BOTTLE,1,UNISEX,HEALTH CARE,ROLLON,6 ML
3719,19-03-2016,CONTRAST POCKET 100% COTTON INDIGO SLUB 1400110,M,INDIGOS OF INDIA,INDIGO SLUB,POLO NECK,CONTRAST POCKET,1,MEN,CLOTHS,T-SHIRTS,MEDIUM
3720,19-03-2016,Coin with a hole 1 pice  silver with genuine old coin and black onyx COIN AND SILVER 8300009,FS,LAI JEWELS,COIN AND SILVER,PB 1514  without chain,Coin with a hole 1 pice,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
3721,19-03-2016,RSM009 AR 925 SILVER mughal style  95W0242,56,DIANE SINGH,SILVER 56,mughal style,RSM009 AR,1,WOMEN,ACCESSORIES,RINGS,56
3722,19-03-2016,GOLD SILVER  BRASS KN0209600068,FS,KICHU,KN021,TUBE MOTIVE,GOLD SILVER,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
3723,20-03-2016,COTTON VOILE  COTTON VOILE INDIGO ECRU 1400084,L,INDIGOS OF INDIA,INDIGO ECRU,POLKA SQUARE,COTTON VOILE,1,MEN,CLOTHS,BOXERS,LARGE
3724,20-03-2016,KALIEDOSCOPE  BOX PACK NA1500002,FS,Small brown box,NATURAL,ATTAR,KALIEDOSCOPE,1,WELLNESS,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
3725,20-03-2016,FIRFLY MINI  BOX PACK NA1500003,FS,Small brown box,NATURAL,ATTAR,FIRFLY MINI,1,WELLNESS,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
3726,20-03-2016,DOUBLE STRIPE DIAG CHECKS YOKE 100% COTTON WHITE TURQ INDIGO 7001600,L,JAIPUR MODERN,WHITE TURQ INDIGO,PV JERSEY,DOUBLE STRIPE DIAG CHECKS YOKE,1,MEN,CLOTHS,T-SHIRTS,LARGE
3727,20-03-2016,100%COTTON  100%COTTON GREY - INDIGO,40 X 38,JAIPUR MODERN,GREY - INDIGO,BLOCK PERCALE,100%COTTON,2,UNISEX,ACCESSORIES,REVERSIBLE JHOLA,40 X 38
3728,21-03-2016,buddha hand GOLD GOLD buddha hand GOLD 95000179,FS,DIANE SINGH,buddha hand GOLD,buddha hand GOLD,buddha hand GOLD,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
3729,22-03-2016,WAIST COAT EKC 21  100% COTTON BROWN1101188,M,11.11,BROWN,100% COTTON,WAIST COAT EKC 21,1,MEN,CLOTHS,JACKET,MEDIUM
3730,22-03-2016,WAIST COAT/EKC/21  100% COTTON BROWN1101198,L,11.11,BROWN,100% COTTON,WAIST COAT/EKC/21,-1,MEN,CLOTHS,JACKET,LARGE
3731,22-03-2016,KRS1 DB  GOLD PLATED SILVER BLUE9700011,FS,CAITANYA,BLUE,CALCEDONY VERMEIL,KRS1 DB,1,WOMEN,ACCESSORIES,EARRINGS,FREE SIZE
