,Date,Item,Size,Brand,Color,Design,Style,Qty,Department,Product Category,product,size
13361,2019-04-30,SCARVE/HW/NEW//WOOL/ASSORTED/JMAS012,FS,JAIPUR MODERN ASSO,ASSORTED,TEXTILE S,SCARVE/HW/NEW,20.0,WOMEN,CLOTHS,SCARF,FREE SIZE
13362,2019-04-30,ABHINANDAN/NEW/PRINTED/PAPER/NA/DFLY003,FS,Design Fly,NATURAL,ABHINANDAN NEW,ABHINANDAN/NEW,1.0,STATIONARY,ACCESSORIES,ACCESSORIES,FREE SIZE
13363,2019-04-30,GE/1135//STERLING/SILVER/MTW061,FS,MODERN TWIST,SILVER,GE 1135,GE/1135,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
13364,2019-04-30,SKT1715//COTTON/NATURALSGH088,FS,SANGRAHA,NATURAL,HAND WEAVE,SKT1715,1.0,FASHION,CLOTHS,KURTA,FREE SIZE
13365,2019-04-30,MAGIC/MILLET//GRAINS/NATURAL8908007456290,350 GMS,GOURI,NATURAL,HEALTH CEREALS,MAGIC/MILLET,1.0,WELLNESS,KITCHEN,EATABLES,350 Gms
13366,2019-04-30,CHILI/LIME/POPS/50//QUINOA/CHILI/LIMEAHF002,FS,OFC,CHILI LIME,ORGANIC,CHILI/LIME/POPS/50,1.0,WELLNESS,KITCHEN,QUINOA,FREE SIZE
13367,2019-04-30,WASABI/POPS/50//QUINOA/WASABIAHF003,FS,OFC,WASABI,ORGANIC,WASABI/POPS/50,2.0,WELLNESS,KITCHEN,QUINOA,FREE SIZE
13368,2019-04-30,JAGGERY/POPS/50//QUINOA/JAGGERYAHF004,FS,OFC,JAGGERY,ORGANIC,JAGGERY/POPS/50,1.0,WELLNESS,KITCHEN,QUINOA,FREE SIZE
13369,2019-04-30,GRAIN/BLACK/1000//QUINOA/BLACKAHF010,FS,OFC,BLACK,ORGANIC,GRAIN/BLACK/1000,1.0,WELLNESS,KITCHEN,QUINOA,FREE SIZE
13370,2019-04-30,POPS/WHOLESALE//QUINOA/WASABIAHF018,FS,OFC,WASABI,ORGANIC,POPS/WHOLESALE,1.0,WELLNESS,KITCHEN,QUINOA,FREE SIZE
13371,2019-04-30,ACCA/KC/AOB/2/L//100%/COTTON/A.RED11011971,L,11.11,A.RED,8939,ACCA/KC/AOB/2/L,1.0,FASHION,CLOTHS,SHIRT,LARGE
13372,2019-04-30,M1806//NA/PAUL_PDMK111,S,MAKU,NATURAL,PAUL_PD,M1806,-1.0,FASHION,CLOTHS,SHIRT,SMALL
13373,2019-05-01,kos26//100%/COTTON/Multi/BLUEKOS1949,XL,KOS,Multi BLUE,IKAT MULTI,kos26,1.0,FASHION,CLOTHS,SHIRT,XL
13374,2019-05-01,MWAD101803O//COTTON/BEIGE/MUSTARDTATH006,XL,TATH,BEIGE MUSTARD,H for Hira Bagh,MWAD101803O,1.0,FASHION,CLOTHS,SHIRT,XL
13375,2019-05-01,MWAD1010806G//COTTON/GREYTATH018,XL,TATH,GREY,Circle and 3 lines,MWAD1010806G,1.0,FASHION,CLOTHS,SHIRT,XL
13376,2019-05-01,CHILLI/LIME/POPS/50//QUINOA/CHILLI/LIME/AHF022,FS,OFC,CHILLI LIME,ORGANIC,CHILLI/LIME/POPS/50,1.0,WELLNESS,KITCHEN,QUINOA,FREE SIZE
13377,2019-05-01,PARFU/DE/MATIN/ATTAR/NATURAL/JF015,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,PARFU/DE/MATIN,1.0,WELLNESS,HEALTH CARE,ROLLON,6 ML
13378,2019-05-01,DOG//WOOD/NATURALKHT012,FS,KHATU DESIGN,NATURAL,WASTE WOOD,DOG,1.0,ACCESSORIES,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
13379,2019-05-01,MBER/46/BRASS//BRASS/METALLICMBJ112,FS,M BIJOU,METALLIC,MBER 46 BRASS,MBER/46/BRASS,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
13380,2019-05-02,K2/100%/COTTON/ASSORTED/KDM040,FS,KADAMBARI,ASSORTED,RENNE RUFFLE,K2,1.0,FASHION,CLOTHS,SHIRT,FREE SIZE
13381,2019-05-02,LOTUS//GOLD/PLATED/GOLD/PLATED/CJ19001,FS,DIANE SINGH,GOLD PLATED,PRAISE TO NATURE,LOTUS,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
13382,2019-05-02,NRC004//NA/BLUE/WHITENMD004,FS,NOMADA,BLUE WHITE,PALM TREE,NRC004,1.0,LUGGAGE,ACCESSORIES,CLUTCH,FREE SIZE
13383,2019-05-03,GW150//SKETCH/BOOK/IN/MULTIGW007,FS,GOODWORK,MULTI,A5,GW150,1.0,STATIONARY,STATIONARY,SKETCH BOOK IN,FREE SIZE
13384,2019-05-03,BLANKET/HW/NEW//PASHMINA/ASSORTED/JMAS009,260X140,JAIPUR MODERN ASSO,ASSORTED,TEXTILE B,BLANKET/HW/NEW,1.0,HOME,BEDROOM,BLANKET,260X140
13385,2019-05-03,BATIK//NA/BLUE/BOUTIJL023,FS,JOLI,BLUE BOUTI,BATIK,BATIK,1.0,LUGGAGE,ACCESSORIES,BAG,FREE SIZE
13386,2019-05-04,CNO4040Q//COTTON/528/WW1916,FS,WOMEN WEAVES,528,DSI,CNO4040Q,1.0,WOMEN,CLOTHS,SCARF,FREE SIZE
13387,2019-05-04,RABARI/BRACELET//SILVER/SILVER/CJ583,FS,DIANE SINGH,SILVER,RABARI,RABARI/BRACELET,1.0,JEWELLERY,ACCESSORIES,BRACELETTES,FREE SIZE
13388,2019-05-04,RABARI/LONG/NECKLACE//SILVER/SILVER/CJ587,FS,DIANE SINGH,SILVER,RABARI,RABARI/LONG/NECKLACE,1.0,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
13389,2019-05-04,MELODY//WOOD/&/METAL/ASSORTEDZZ005,FS,ZEN ZULA,ASSORTED,HAND CRAFTED,MELODY,1.0,ACCESSORIES,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
13390,2019-05-04,FOGLIA/HOOPS//SILVER/SILVER/CJ19027,FS,DIANE SINGH,SILVER,PRAISE TO NATURE,FOGLIA/HOOPS,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
13391,2019-05-04,PRONG/STUDD//GP/SILVER/GOLD/PLATED/CJ462,FS,DIANE SINGH,GOLD PLATED,EARRING COLL,PRONG/STUDD,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
13392,2019-05-04,GW80//NOTEBOOK/IN/MULTI/GW021,FS,GOODWORK,MULTI,A6,GW80,2.0,STATIONARY,STATIONARY,NOTEBOOK,FREE SIZE
13393,2019-05-04,YASMIN/ATTAR/NATURAL/JF010,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,YASMIN,1.0,WELLNESS,HEALTH CARE,ROLLON,6 ML
13394,2019-05-04,ALPI/SCARF//HANDWOVEN/IVORY+MUSTARD/AISH693,OS,AISH,IVORY+MUSTARD,OS-18-702,ALPI/SCARF,1.0,FASHION,CLOTHS,SCARF,OS
13395,2019-05-04,BUDDHA///SILVER/SILVER/CJ19018,FS,DIANE SINGH,SILVER,PRAISE TO NATURE,BUDDHA,1.0,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
13396,2019-05-04,SHIVA//SILVER//SILVER//CJ19136,FS,DIANE SINGH,SILVER,TRIBAL,shiva,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
13397,2019-05-04,PEACOCK//COTTON/WHITE/BLUEKHT018,42,KHATU DESIGN,WHITE BLUE,MAYO DESIGN,PEACOCK,1.0,FASHION,CLOTHS,SHIRT,42
13398,2019-05-04,PARFU/DE/MATIN/ATTAR/NATURAL/JF015,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,PARFU/DE/MATIN,1.0,WELLNESS,HEALTH CARE,ROLLON,6 ML
13399,2019-05-04,KASHMIR/METAL/NA/AZ056,FS,AZGA,NATURAL,CHAIN 19,KASHMIR,1.0,JEWELLERY,ACCESSORIES,CHAINS & CHOKERS,FREE SIZE
13400,2019-05-04,KN044//BRASS/POPPYKC008,FS,KICHU,POPPY,GOLD,KN044,1.0,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
13401,2019-05-04,STAR/PENDANT/SMALL//BRASS/GOLDSPL004,FS,SHOPLUNE,GOLD,BRASS,STAR/PENDANT/SMALL,1.0,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
13402,2019-05-04,MINI/CRESCENT/MOON//BRASS/SILVERSPL007,FS,SHOPLUNE,SILVER,BRASS,MINI/CRESCENT/MOON,1.0,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
13403,2019-05-04,CANDY/STUDD//GOLD/PLATED/GOLD/PLATED/CJ494,FS,DIANE SINGH,GOLD PLATED,TIMELESS CANDY,CANDY/STUDD,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
13404,2019-05-04,PARFU/DE/MATIN/ATTAR/NATURAL/JF015,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,PARFU/DE/MATIN,1.0,WELLNESS,HEALTH CARE,ROLLON,6 ML
13405,2019-05-04,KORRA/M/JEANS/2900//DENIM/MJ29KOR013,FS,KORRA JM,MJ29,MENS JEANS,KORRA/M/JEANS/2900,1.0,CUSTOM,ACCESSORIES,MAKE TO ORDER,FREE SIZE
13406,2019-05-04,KORRA/W/JEANS/4900//DENIM/WJ49KOR020,FS,KORRA JM,WJ49,WOMENS JEANS,KORRA/W/JEANS/4900,1.0,CUSTOM,ACCESSORIES,MAKE TO ORDER,FREE SIZE
13407,2019-05-04,KANTHA/BLANKET//100%/COTTON/ASSORTED/JMAS017,FS,JAIPUR MODERN ASSO,ASSORTED,TEXTILE B,KANTHA/BLANKET,1.0,HOME,BEDROOM,BLANKET,FREE SIZE
13408,2019-05-04,YARDAGE/MALKHA//COTTON/ASSORTED/JMAS065,FS,JAIPUR MODERN ASSO,ASSORTED,ATTAR,YARDAGE/MALKHA,1.0,WOMEN,STATIONARY,YARDAGE,FREE SIZE
13409,2019-05-04,YARDAGE/IKAT/POCHAMPALLI//COTTON/ASSORTED/JMAS066,FS,JAIPUR MODERN ASSO,ASSORTED,ATTAR,YARDAGE/IKAT/POCHAMPALLI,16.0,WOMEN,STATIONARY,YARDAGE,FREE SIZE
13410,2019-05-04,ATTIKAN/ESTATE//COFFEE/SINGLE/ARABICABLHU002,FS,BILI HU,SINGLE ARABICA,GROUND POWDER,ATTIKAN/ESTATE,1.0,WELLNESS,KITCHEN,COFFEE,FREE SIZE
13411,2019-05-04,HARSH/FRENCH/TOP//HANDWOVEN/ORANGE/STRIPE/AISH657,OS,AISH,ORANGE STRIPE,OG-19-973,HARSH/FRENCH/TOP,1.0,FASHION,CLOTHS,TOP,OS
13412,2019-05-04,ANDROMED//GOLD/GOLD/CJ19160,FS,DIANE SINGH,GOLD,TRIBAL,ANDROMED,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
13413,2019-05-04,PARFU/DE/MATIN/ATTAR/NATURAL/JF015,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,PARFU/DE/MATIN,1.0,WELLNESS,HEALTH CARE,ROLLON,6 ML
13414,2019-05-05,HAND/JOUR/EMB/SILK/BLACK/7001790,S,JAIPUR MODERN,BLACK,TUULA LADDER TOP,HAND/JOUR/EMB,1.0,FASHION,CLOTHS,TOP,SMALL
13415,2019-05-06,IKAT///NA/BLACKJL043,FS,JOLI,BLACK,IKAT,IKAT,1.0,ACCESSORIES,ACCESSORIES,POUCH,FREE SIZE
13416,2019-05-06,ADONIS/ATTAR/NATURAL/JF014,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,ADONIS,1.0,WELLNESS,HEALTH CARE,ROLLON,6 ML
13417,2019-05-06,PARFU/DE/MATIN/ATTAR/NATURAL/JF015,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,PARFU/DE/MATIN,1.0,WELLNESS,HEALTH CARE,ROLLON,6 ML
13418,2019-05-06,GE/1159//STERLING/SILVER/MTW069,FS,MODERN TWIST,SILVER,GE 1159,GE/1159,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
13419,2019-05-06,AGJAR-01/NA/WHITE/BLACK/AISH373,FS,AISH,WHITE/BLACK,AAYO ROHINI KAFTAN,AGJAR-01,1.0,FASHION,CLOTHS,KAFTAN,FREE SIZE
13420,2019-05-06,GRS/841//STERLING/SILVER/MTW076,FS,MODERN TWIST,SILVER,GRS 841,GRS/841,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
13421,2019-05-06,GRS/847//STERLING/SILVER/MTW077,FS,MODERN TWIST,SILVER,GRS 847,GRS/847,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
13422,2019-05-06,SSIS038//HANDMADE/LEATHER/GREY/CORALSSIS038,38,SOLE SISTERS,GREY CORAL,HANDMADE,SSIS038,1.0,FOOTWEAR,FOOTWEAR,Footwear Kolhapuris,38
13423,2019-05-06,LOFMO/D01//100%/COTTON/NATURAL/WT003,FS,WOVEN THREAD,NATURAL,HAND WEAVE,LOFMO/D01,2.0,HOME,BEDROOM,CUSHION,FREE SIZE
13424,2019-05-06,WINSOME/ATTAR/NATURAL/JF013,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,WINSOME,1.0,WELLNESS,HEALTH CARE,ROLLON,6 ML
13425,2019-05-06,orion/002/neck//SILVER/SILVER/CJ545,FS,DIANE SINGH,SILVER,ORION,orion/002/neck,1.0,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
13426,2019-05-06,SHIVA//GOLD/GOLD/CJ19145,FS,DIANE SINGH,GOLD,TRIBAL,shiva,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
13427,2019-05-06,FRAG/DE/JAIPUR/ATTAR/NATURAL/JF011,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,FRAG/DE/JAIPUR,1.0,WELLNESS,HEALTH CARE,ROLLON,6 ML
13428,2019-05-06,APRICOT/MEAL/SCRUB//COSMETICS/NATURALPL003,FS,PAHADI LOCAL,NATURAL,GUTTI KHAL,APRICOT/MEAL/SCRUB,1.0,WELLNESS,COSMETICS,SCRUB,FREE SIZE
13429,2019-05-06,MARKALAK/CLAY//COSMETICS/NATURALPL004,FS,PAHADI LOCAL,NATURAL,MARKALAK CLAY,MARKALAK/CLAY,1.0,WELLNESS,COSMETICS,CLAY,FREE SIZE
13430,2019-05-06,MINI//WOOD/&/METAL/ASSORTEDZZ001,FS,ZEN ZULA,ASSORTED,HAND CRAFTED,MINI,1.0,ACCESSORIES,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
13431,2019-05-06,Char-Bagh-40//100%/Silk/Orange/&/White26048579,XL,INJIRI,Orange & white,100% SILK,Char-Bagh-40,1.0,FASHION,CLOTHS,DRESS,XL
13432,2019-05-06,Plain/white/slip///100%/Cotton///White//26049736,M,INJIRI,WHITE,100% COTTON,Plain/white/slip,1.0,FASHION,ACCESSORIES,SLIP,MEDIUM
13433,2019-05-06,Plain/white/slip///100%/Cotton///White//26049736,M,INJIRI,WHITE,100% COTTON,Plain/white/slip,1.0,FASHION,ACCESSORIES,SLIP,MEDIUM
13434,2019-05-06,MORROCON/LATTICE/METAL/NA/AZ109,FS,AZGA,NATURAL,NECK CHAIN 1,MORROCON/LATTICE,2.0,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
13435,2019-05-06,CLTH/0001//100%/COTTON/NATURAL/WT009,FS,WOVEN THREAD,NATURAL,HAND WEAVE,CLTH/0001,1.0,HOME,CLOTHS,THROW IN,FREE SIZE
13436,2019-05-06,FLOWER//GOLD/PLATED/GOLD/PLATED/CJ523,FS,DIANE SINGH,GOLD PLATED,TIMELESS MANDALA,FLOWER,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
13437,2019-05-08,MINI//WOOD/&/METAL/ASSORTEDZZ001,FS,ZEN ZULA,ASSORTED,HAND CRAFTED,MINI,1.0,ACCESSORIES,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
13438,2019-05-08,ISHANI/NIKKO/TOP//HANDWOVEN/WHIITE/AISH663,OS,AISH,WHIITE,OG-18-659,ISHANI/NIKKO/TOP,1.0,FASHION,CLOTHS,TOP,OS
13439,2019-05-08,YASMIN/ATTAR/NATURAL/JF010,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,YASMIN,2.0,WELLNESS,HEALTH CARE,ROLLON,6 ML
13440,2019-05-08,SSIS046//HANDMADE/LEATHER/GOLDSSIS046,39,SOLE SISTERS,GOLD,HANDMADE,SSIS046,1.0,FOOTWEAR,FOOTWEAR,Footwear Kolhapuris,39
13441,2019-05-08,HARLEY/ESTATE//COFFEE/SINGLE/ARABICABH001,FS,BILI HU,SINGLE ROBUSTA,GROUND POWDER,HARLEY/ESTATE,-6.0,WELLNESS,KITCHEN,COFFEE,FREE SIZE
13442,2019-05-08,ATTIKAN/ESTATE//COFFEE/BH002,FS,BILI HU,SINGLE ARABICA,GROUND POWDER,ATTIKAN/ESTATE,-4.0,WELLNESS,KITCHEN,COFFEE,FREE SIZE
13443,2019-05-08,M/S/ESTATE//COFFEE/BH003,FS,BILI HU,SINGLE ARABICA,GROUND POWDER,M/S/ESTATE,-4.0,WELLNESS,KITCHEN,COFFEE,FREE SIZE
13444,2019-05-08,HARLEY/COFFEE/SINGLE/ROBUSTA/BHU008,FS,BILI HU,SINGLE ROBUSTA,FRENCH PRESS,HARLEY,-1.0,WELLNESS,KITCHEN,COFFEE,FREE SIZE
13445,2019-05-08,ATTIKAN/ESTATE//COFFEE/SINGLE/ARABICA/BILI1901,250GM,BILI HU,SINGLE ARABICA,GROUND POWDER,ATTIKAN/ESTATE,2.0,WELLNESS,KITCHEN,COFFEE,250 Gm
13446,2019-05-08,M/S/ESTATE//COFFEE/SINGLE/ARABICA/BILI1902,200GM,BILI HU,SINGLE ARABICA,GROUND POWDER,M/S/ESTATE,2.0,WELLNESS,KITCHEN,COFFEE,200
13447,2019-05-08,HARLEY/ESTATE//COFFEE/SINGLE/ROBUSTA/BILI1903,250GM,BILI HU,SINGLE ROBUSTA,GROUND POWDER,HARLEY/ESTATE,2.0,WELLNESS,KITCHEN,COFFEE,250 Gm
13448,2019-05-08,HARLEY/ESTATE//COFFEE/SINGLE/ARABICABLHU001,FS,BILI HU,SINGLE ROBUSTA,GROUND POWDER,HARLEY/ESTATE,6.0,WELLNESS,KITCHEN,COFFEE,FREE SIZE
13449,2019-05-08,ATTIKAN/ESTATE//COFFEE/SINGLE/ARABICABLHU002,FS,BILI HU,SINGLE ARABICA,GROUND POWDER,ATTIKAN/ESTATE,2.0,WELLNESS,KITCHEN,COFFEE,FREE SIZE
13450,2019-05-08,M/S/ESTATE//COFFEE/SINGLE/ARABICABLHU003,FS,BILI HU,SINGLE ARABICA,GROUND POWDER,M/S/ESTATE,4.0,WELLNESS,KITCHEN,COFFEE,FREE SIZE
13451,2019-05-08,M/S/ESTATE//COFFEE/BLHU004,FS,BILI HU,SINGLE ARABICA,GROUND POWDER,M/S/ESTATE,1.0,WELLNESS,KITCHEN,COFFEE,FREE SIZE
13452,2019-05-09,MAHABALIPURAM//WAX/NATURALCLIVE/005,FS,3 CLIVE ROAD,NATURAL,SCENTED,MAHABALIPURAM,-1.0,WELLNESS,ACCESSORIES,CANDLES,FREE SIZE
13453,2019-05-09,MAHABALIPURAM//WAX/NATURALCLIVE026,200 G,3 CLIVE ROAD,NATURAL,SCENTED,MAHABALIPURAM,1.0,WELLNESS,ACCESSORIES,CANDLES,200
13454,2019-05-09,Char-Bagh-17//100%/Handloom//Cotton/White/26048343,S,INJIRI,WHITE,100% Handloom  Cotton,Char-Bagh-17,1.0,FASHION,CLOTHS,DRESS,SMALL
13455,2019-05-09,Plain/white/slip///100%/Cotton//White/26049735,S,INJIRI,WHITE,100% COTTON,Plain/white/slip,1.0,FASHION,ACCESSORIES,SLIP,SMALL
13456,2019-05-09,SKT1904//COTTON/NATURALSGH086,FS,SANGRAHA,NATURAL,HAND WEAVE,SKT1904,1.0,FASHION,CLOTHS,TUNIC,FREE SIZE
13457,2019-05-09,MWAD101803B//COTTON/BEIGE/BLACKTATH024,L,TATH,BEIGE BLACK,H for Hira Bagh,MWAD101803B,1.0,FASHION,CLOTHS,SHIRT,LARGE
13458,2019-05-09,MWAD101804G//COTTON/GREYTATH026,XL,TATH,GREY,Zameen Chakkar,MWAD101804G,1.0,FASHION,CLOTHS,SHIRT,XL
13459,2019-05-09,SKIN/SERUM/CLARIFYING/COSMETIC/ARGAN/TEA/TREE/ILN002,15ml,ILANA ORGANICS,ARGAN TEA TREE,ila ATT,SKIN/SERUM/CLARIFYING,1.0,WELLNESS,COSMETICS,COSMETICS,15ml
13460,2019-05-09,GW150//NOTEBOOK/IN/MULTI/GW020,FS,GOODWORK,MULTI,SKETCH BOOK,GW150,2.0,STATIONARY,STATIONARY,NOTEBOOK,FREE SIZE
13461,2019-05-09,TANGO//WOOD/&/METAL/ASSORTEDZZ006,FS,ZEN ZULA,ASSORTED,HAND CRAFTED,TANGO,1.0,ACCESSORIES,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
13462,2019-05-10,FRENCH/TOP//NA/IVORY/BLACK/STRIPEAISH504,FS,AISH,IVORY BLACK STRIPE,OG-18-622,FRENCH/TOP,1.0,FASHION,CLOTHS,TOP,FREE SIZE
13463,2019-05-10,KOTI/BRAC//GOLD/GOLD/CJ19043,FS,DIANE SINGH,GOLD,DIVAS DREAM,KOTI/BRAC,1.0,JEWELLERY,ACCESSORIES,BRACELETTES,FREE SIZE
13464,2019-05-10,CANDY/DOUBLE//GP/SILVER/GOLD/PLATED/CJ486,FS,DIANE SINGH,GOLD PLATED,TIMELESS CANDY,CANDY/DOUBLE,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
13465,2019-05-10,SKT1715//COTTON/NATURALSGH088,FS,SANGRAHA,NATURAL,HAND WEAVE,SKT1715,1.0,FASHION,CLOTHS,KURTA,FREE SIZE
13466,2019-05-10,ANYTIME/KC4T/5M/6//COTTON/OFF/WHITE11012015,M,11.11,OFF WHITE,1250,ANYTIME/KC4T/5M/6,1.0,FASHION,CLOTHS,DRESS,MEDIUM
13467,2019-05-10,PRINCESS/LINE/100%/COTTON/INDIGO/7001965,S,JAIPUR MODERN,INDIGO,COTTON,PRINCESS/LINE,1.0,FASHION,CLOTHS,JACKET,SMALL
13468,2019-05-10,NOURISHING/SUN/SHIELD/COSMETIC/RASPBERRY/CARROT/ILN003,15ml,ILANA ORGANICS,RASPBERRY CARROT,ila NSS,NOURISHING/SUN/SHIELD,1.0,WELLNESS,COSMETICS,COSMETICS,15ml
13469,2019-05-11,LOSAGNE/SILK/TWILL/ORANGE/7001639A,L,JAIPUR MODERN,orange,SILK TWILL CLAMP DYED,LOSAGNE,1.0,FASHION,CLOTHS,TOP,LARGE
13470,2019-05-11,PARFU/DE/MATIN/ATTAR/NATURAL/JF015,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,PARFU/DE/MATIN,5.0,WELLNESS,HEALTH CARE,ROLLON,6 ML
13471,2019-05-11,LOTUS/TEAL//SILK/TEALKHT024,FS,KHATU DESIGN,TEAL,PRINTED SILK,LOTUS/TEAL,2.0,ACCESSORIES,CLOTHS,POCKET SQUARE,FREE SIZE
13472,2019-05-11,OWL///SILK/BROWNKHT051,FS,KHATU DESIGN,BROWN,PRINTED SILK,OWL,1.0,FASHION,CLOTHS,POCKET SQUARE,FREE SIZE
13473,2019-05-11,MFL-WR-15-HS//NA/Madder/EarthTI032,FS,TOILE INDIENNE,Madder Earth,Spice Garden Madder Earth,MFL-WR-15-HS,1.0,FASHION,CLOTHS,KAFTAN,FREE SIZE
13474,2019-05-11,MFL-WR-17-HS//NA/Sweet/LavenderTI033,FS,TOILE INDIENNE,Sweet Lavender,Cloud Dance,MFL-WR-17-HS,1.0,FASHION,CLOTHS,KAFTAN,FREE SIZE
13475,2019-05-11,IDC/43//COTTON/WHITE/BLUEAMB011,S,AMBA,WHITE BLUE,INDIGO DANCING COW,IDC/43,1.0,FASHION,CLOTHS,KIDS,SMALL
13476,2019-05-11,BLANKET/HW/NEW//PASHMINA/ASSORTED/JMAS009,260X140,JAIPUR MODERN ASSO,ASSORTED,TEXTILE B,BLANKET/HW/NEW,1.0,HOME,BEDROOM,BLANKET,260X140
13477,2019-05-11,POPS/WHOLESALE//QUINOA/MASALAAHF019,FS,OFC,MASALA,ORGANIC,POPS/WHOLESALE,1.0,WELLNESS,KITCHEN,QUINOA,FREE SIZE
13478,2019-05-11,POPS/WHOLESALE//QUINOA/JAGGERYAHF021,FS,OFC,JAGGERY,ORGANIC,POPS/WHOLESALE,1.0,WELLNESS,KITCHEN,QUINOA,FREE SIZE
13479,2019-05-11,MWAD101801B//COTTON/BEIGE/BROWNTATH001,M,TATH,BEIGE BLACK,Matunga Mandarin Print,MWAD101801B,-1.0,FASHION,CLOTHS,SHIRT,MEDIUM
13480,2019-05-11,MWAD101801B//COTTON/BEIGE/BROWNTATH002,L,TATH,BEIGE BLACK,Matunga Mandarin Print,MWAD101801B,-1.0,FASHION,CLOTHS,SHIRT,LARGE
13481,2019-05-11,MWAD1010806G//COTTON/GREYTATH016,M,TATH,GREY,Circle and 3 lines,MWAD1010806G,1.0,FASHION,CLOTHS,SHIRT,MEDIUM
13482,2019-05-11,MWAD1010806G//COTTON/GREYTATH017,L,TATH,GREY,Circle and 3 lines,MWAD1010806G,1.0,FASHION,CLOTHS,SHIRT,LARGE
13483,2019-05-11,TR0004/W14///100%/COTTON/NATURAL/WT010,FS,WOVEN THREAD,NATURAL,HAND WEAVE,TR0004/W14,1.0,HOME,BEDROOM,CUSHION,FREE SIZE
13484,2019-05-11,TR0003/W14///100%/COTTON/NATURAL/WT011,FS,WOVEN THREAD,NATURAL,HAND WEAVE,TR0003/W14,-1.0,HOME,BEDROOM,CUSHION,FREE SIZE
13485,2019-05-11,BLANKET/HW/NEW//PASHMINA/ASSORTED/JMAS009,260X140,JAIPUR MODERN ASSO,ASSORTED,TEXTILE B,BLANKET/HW/NEW,1.0,HOME,BEDROOM,BLANKET,260X140
13486,2019-05-12,Char-Bagh-13///100%/Handloom//Cotton///White/26048481,L,INJIRI,WHITE,100% Handloom  Cotton,Char-Bagh-13,1.0,FASHION,CLOTHS,DRESS,LARGE
13487,2019-05-12,NANDI//BRASS/NA/AZ112,FS,AZGA,NATURAL,ENAMEL,NANDI,1.0,JEWELLERY,ACCESSORIES,CUFFLINKS,FREE SIZE
13488,2019-05-12,PIG//FELT/WOOL/PINKWL167,FS,WOOLS,PINK,FELT,PIG,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
13489,2019-05-12,CNO2/404032/WW120KT//COTTON/23890/WW1905,FS,WOMEN WEAVES,23890,KT,CNO2/404032/WW120KT,1.0,WOMEN,CLOTHS,SCARF,FREE SIZE
13490,2019-05-12,UJI006//NA/MULTI/SIL001,FS,SILAIWALI,MULTI,HANDSTITCH TOYS,UJI006,1.0,ACCESSORIES,ACCESSORIES,DOLLS,FREE SIZE
13491,2019-05-12,CO4040CUG/WW813GM//COTTON/66385/WW1909,FS,WOMEN WEAVES,66385,GM,CO4040CUG/WW813GM,1.0,WOMEN,CLOTHS,SCARF,FREE SIZE
